t,x,y,z,dxdt,dydt,dzdt,speed
24.599,7.824871009,-0.156835355,34.38610682,-79.81706364,-49.81362678,-92.92350128,132.2381872
24.6,7.745205596,-0.2060085004,34.29312162,-79.51214096,-48.53551226,-93.0439025,131.6626154
24.601,7.665849926,-0.2539120967,34.20002495,-79.19762023,-47.27454868,-93.14651855,131.0855443
24.602,7.586813466,-0.3005633528,34.10683433,-78.87376819,-46.03084959,-93.23187631,130.5070618
24.603,7.508105412,-0.3459795838,34.01356677,-78.54084996,-44.80451365,-93.30049591,129.9272569
24.604,7.4297347,-0.390178196,33.92023875,-78.19912896,-43.59562507,-93.35289048,129.3462193
24.605,7.351710001,-0.4331766732,33.82686623,-77.84886675,-42.40425408,-93.3895659,128.7640394
24.606,7.274039727,-0.4749925624,33.73346469,-77.4903229,-41.23045737,-93.41102061,128.180808
24.607,7.19673203,-0.5156434607,33.6400491,-77.12375491,-40.07427855,-93.41774541,127.5966165
24.608,7.119794807,-0.5551470026,33.54663395,-76.74941809,-38.93574858,-93.41022327,127.0115566
24.609,7.043235699,-0.5935208472,33.45323324,-76.36756546,-37.81488621,-93.3889292,126.4257204
24.61,6.967062098,-0.6307826667,33.35986052,-75.97844764,-36.71169844,-93.35433008,125.8392
24.611,6.891281143,-0.6669501343,33.26652887,-75.58231277,-35.62618093,-93.30688453,125.2520877
24.612,6.815899729,-0.7020409137,33.17325089,-75.17940643,-34.55831841,-93.24704284,124.6644758
24.613,6.740924506,-0.7360726477,33.08003876,-74.76997154,-33.50808516,-93.17524686,124.0764564
24.614,6.666361882,-0.7690629486,32.98690423,-74.35424831,-32.47544535,-93.09192988,123.4881217
24.615,6.592218027,-0.8010293878,32.8938586,-73.93247414,-31.46035352,-92.99751665,122.8995634
24.616,6.518498873,-0.8319894868,32.80091276,-73.50488359,-30.46275493,-92.89242323,122.310873
24.617,6.445210121,-0.8619607076,32.70807718,-73.07170829,-29.48258599,-92.77705703,121.7221415
24.618,6.372357241,-0.8909604447,32.61536194,-72.63317686,-28.51977462,-92.65181674,121.1334598
24.619,6.299945477,-0.9190060161,32.52277671,-72.18951493,-27.57424066,-92.51709235,120.5449177
24.62,6.227979848,-0.9461146559,32.43033079,-71.74094503,-26.64589621,-92.37326511,119.956605
24.621,6.15646515,-0.9723035067,32.33803309,-71.28768657,-25.73464603,-92.22070756,119.3686105
24.622,6.085405965,-0.9975896121,32.24589216,-70.82995577,-24.84038787,-92.05978354,118.7810223
24.623,6.014806658,-1.02198991,32.15391619,-70.36796568,-23.96301286,-91.89084823,118.1939278
24.624,5.944671384,-1.045521227,32.06211302,-69.90192611,-23.1024058,-91.71424817,117.6074136
24.625,5.875004087,-1.068200271,31.97049014,-69.43204358,-22.25844552,-91.53032133,117.0215655
24.626,5.80580851,-1.090043625,31.87905471,-68.95852135,-21.43100522,-91.33939711,116.4364682
24.627,5.737088191,-1.111067744,31.78781357,-68.48155935,-20.61995275,-91.14179648,115.8522054
24.628,5.668846472,-1.131288947,31.69677324,-68.00135419,-19.82515098,-90.93783199,115.2688599
24.629,5.601086499,-1.150723416,31.60593993,-67.51809915,-19.04645802,-90.72780785,114.6865136
24.63,5.533811227,-1.169387184,31.51531954,-67.03198411,-18.28372757,-90.51202004,114.1052469
24.631,5.467023422,-1.187296141,31.42491771,-66.54319563,-17.5368092,-90.29075637,113.5251393
24.632,5.400725666,-1.204466022,31.33473976,-66.05191688,-16.8055486,-90.06429659,112.9462691
24.633,5.334920358,-1.220912405,31.24479076,-65.55832764,-16.08978787,-89.83291247,112.3687134
24.634,5.269609722,-1.236650711,31.15507549,-65.06260432,-15.38936577,-89.59686792,111.7925481
24.635,5.204795803,-1.251696195,31.06559849,-64.56491998,-14.70411796,-89.35641908,111.2178475
24.636,5.140480479,-1.266063949,30.97636404,-64.06544428,-14.03387728,-89.11181445,110.6446851
24.637,5.076665456,-1.279768895,30.88737617,-63.56434352,-13.37847395,-88.86329499,110.0731326
24.638,5.013352279,-1.292825785,30.79863867,-63.06178064,-12.73773579,-88.61109423,109.5032607
24.639,4.950542329,-1.305249197,30.71015513,-62.55791526,-12.11148849,-88.35543841,108.9351386
24.64,4.888236831,-1.317053534,30.62192888,-62.05290365,-11.49955577,-88.0965466,108.3688339
24.641,4.826436853,-1.328253021,30.53396304,-61.54689874,-10.9017596,-87.83463078,107.804413
24.642,4.765143314,-1.338861705,30.44626055,-61.0400502,-10.31792042,-87.56989605,107.241941
24.643,4.704356985,-1.348893454,30.35882413,-60.53250439,-9.747857299,-87.30254068,106.6814811
24.644,4.64407849,-1.358361951,30.27165628,-60.02440442,-9.191388128,-87.03275627,106.1230955
24.645,4.584308314,-1.3672807,30.18475936,-59.51589015,-8.648329804,-86.76072791,105.5668447
24.646,4.525046803,-1.37566302,30.09813552,-59.00709822,-8.118498385,-86.48663426,105.0127876
24.647,4.466294166,-1.383522045,30.01178672,-58.4981621,-7.601709262,-86.2106477,104.4609819
24.648,4.408050483,-1.390870724,29.9257148,-57.98921207,-7.097777309,-85.93293449,103.9114834
24.649,4.350315704,-1.397721823,29.83992138,-57.48037527,-6.606517036,-85.65365487,103.3643469
24.65,4.293089653,-1.40408792,29.75440796,-56.97177573,-6.127742724,-85.37296321,102.8196251
24.651,4.236372033,-1.409981409,29.66917587,-56.46353442,-5.661268571,-85.09100813,102.2773697
24.652,4.180162426,-1.415414495,29.58422631,-55.95576921,-5.206908813,-84.80793266,101.7376304
24.653,4.124460298,-1.420399202,29.49956033,-55.448595,-4.764477857,-84.52387434,101.2004559
24.654,4.069265001,-1.424947366,29.41517885,-54.94212367,-4.333790392,-84.23896537,100.6658928
24.655,4.01457578,-1.429070636,29.33108264,-54.43646416,-3.914661507,-83.95333275,100.1339867
24.656,3.960391767,-1.43278048,29.24727238,-53.93172247,-3.506906798,-83.66709837,99.60478118
24.657,3.906711994,-1.43608818,29.16374861,-53.42800174,-3.110342468,-83.38037921,99.0783187
24.658,3.85353539,-1.439004834,29.08051175,-52.92540224,-2.72478543,-83.09328738,98.55464
24.659,3.800860784,-1.441541359,28.99756212,-52.42402143,-2.350053391,-82.80593035,98.03378435
24.66,3.748686909,-1.443708489,28.91489994,-51.92395398,-1.985964948,-82.51841096,97.51578949
24.661,3.697012407,-1.445516777,28.83252532,-51.42529184,-1.632339667,-82.23082765,97.00069169
24.662,3.645835827,-1.446976596,28.75043828,-50.92812423,-1.28899816,-81.94327452,96.48852571
24.663,3.595155632,-1.448098141,28.66863873,-50.43253773,-0.9557621634,-81.65584147,95.97932481
24.664,3.544970197,-1.44889143,28.58712653,-49.93861627,-0.6324546041,-81.36861434,95.47312079
24.665,3.495277817,-1.449366301,28.50590141,-49.44644118,-0.3188996671,-81.08167497,94.96994398
24.666,3.446076706,-1.449532422,28.42496305,-48.95609128,-0.0149228573,-80.79510139,94.46982325
24.667,3.397365,-1.449399282,28.34431106,-48.46764283,0.2796489431,-80.50896788,93.97278603
24.668,3.349140762,-1.448976202,28.26394495,-47.98116964,0.5649874197,-80.22334512,93.47885832
24.669,3.301401979,-1.448272328,28.18386418,-47.49674307,0.8412627755,-79.93830027,92.98806469
24.67,3.254146571,-1.447296641,28.10406813,-47.01443211,1.108643683,-79.65389709,92.50042832
24.671,3.207372387,-1.44605795,28.02455615,-46.53430337,1.367297242,-79.37019607,92.01597098
24.672,3.161077215,-1.4445649,27.94532749,-46.05642115,1.617388934,-79.08725449,91.53471308
24.673,3.115258775,-1.442825972,27.86638137,-45.58084747,1.859082591,-78.80512658,91.05667367
24.674,3.06991473,-1.44084948,27.78771695,-45.10764211,2.092540355,-78.52386357,90.58187043
24.675,3.025042683,-1.438643583,27.70933334,-44.63686265,2.317922649,-78.2435138,90.11031975
24.676,2.980640178,-1.436216274,27.6312296,-44.16856452,2.535388148,-77.96412286,89.64203667
24.677,2.936704709,-1.433575393,27.55340476,-43.70280102,2.74509375,-77.68573362,89.17703496
24.678,2.893233714,-1.430728621,27.47585778,-43.23962336,2.947194551,-77.40838637,88.71532711
24.679,2.850224584,-1.427683488,27.39858762,-42.77908071,3.141843829,-77.1321189,88.25692435
24.68,2.807674659,-1.424447367,27.32159317,-42.32122026,3.329193019,-76.85696657,87.80183666
24.681,2.765581234,-1.421027485,27.24487331,-41.86608719,3.509391696,-76.58296243,87.35007282
24.682,2.723941561,-1.417430918,27.16842686,-41.41372479,3.682587564,-76.31013727,86.90164039
24.683,2.682752847,-1.413664596,27.09225263,-40.96417443,3.848926437,-76.03851973,86.45654576
24.684,2.642012261,-1.409735303,27.01634941,-40.51747564,4.008552233,-75.76813637,86.01479415
24.685,2.601716933,-1.405649682,26.94071594,-40.07366614,4.161606963,-75.49901174,85.57638965
24.686,2.561863954,-1.401414233,26.86535096,-39.63278186,4.30823072,-75.23116849,85.14133521
24.687,2.522450382,-1.397035318,26.79025317,-39.194857,4.44856168,-74.96462738,84.70963272
24.688,2.483473242,-1.392519161,26.71542126,-38.75992404,4.58273609,-74.69940744,84.28128293
24.689,2.444929527,-1.387871853,26.64085391,-38.3280138,4.71088827,-74.43552595,83.8562856
24.69,2.406816198,-1.383099348,26.56654976,-37.89915546,4.833150612,-74.1729986,83.43463939
24.691,2.369130189,-1.378207471,26.49250745,-37.47337661,4.949653576,-73.91183947,83.016342
24.692,2.331868409,-1.373201918,26.41872562,-37.05070327,5.060525696,-73.65206115,82.60139009
24.693,2.295027739,-1.368088255,26.34520287,-36.63115994,5.16589358,-73.3936748,82.18977939
24.694,2.258605038,-1.362871924,26.2719378,-36.21476962,5.265881914,-73.1366902,81.78150466
24.695,2.222597142,-1.357558243,26.19892902,-35.80155385,5.360613466,-72.88111578,81.37655972
24.696,2.187000866,-1.352152409,26.1261751,-35.39153275,5.450209095,-72.62695875,80.97493752
24.697,2.151813005,-1.346659497,26.05367462,-34.98472503,5.534787755,-72.37422508,80.57663009
24.698,2.117030339,-1.341084467,25.98142617,-34.58114805,5.614466505,-72.12291962,80.18162863
24.699,2.082649627,-1.335432159,25.90942831,-34.18081786,5.689360516,-71.87304611,79.78992348
24.7,2.048667616,-1.329707303,25.8376796,-33.78374919,5.759583081,-71.62460722,79.40150418
24.701,2.015081037,-1.323914513,25.76617861,-33.3899555,5.825245628,-71.37760467,79.01635946
24.702,1.981886609,-1.318058295,25.69492391,-32.99944904,5.886457727,-71.13203918,78.6344773
24.703,1.949081039,-1.312143045,25.62391406,-32.61224084,5.943327106,-70.88791061,78.2558449
24.704,1.916661025,-1.306173053,25.55314761,-32.22834078,5.995959659,-70.64521795,77.88044877
24.705,1.884623252,-1.300152503,25.48262314,-31.84775755,6.044459463,-70.40395935,77.50827468
24.706,1.852964401,-1.294085478,25.41233922,-31.47049879,6.088928793,-70.16413223,77.13930775
24.707,1.821681144,-1.287975956,25.3422944,-31.096571,6.129468131,-69.92573325,76.77353241
24.708,1.790770147,-1.281827818,25.27248727,-30.72597966,6.166176183,-69.68875839,76.41093247
24.709,1.760228071,-1.275644848,25.20291641,-30.35872919,6.199149897,-69.45320297,76.05149111
24.71,1.730051574,-1.269430732,25.1335804,-29.99482306,6.228484477,-69.21906169,75.69519094
24.711,1.70023731,-1.263189061,25.06447782,-29.63426371,6.254273396,-68.98632869,75.34201396
24.712,1.67078193,-1.256923336,24.99560727,-29.27705267,6.276608417,-68.75499752,74.99194164
24.713,1.641682088,-1.250636965,24.92696736,-28.92319053,6.295579608,-68.52506126,74.64495492
24.714,1.612934433,-1.244333269,24.85855669,-28.57267702,6.311275357,-68.29651248,74.30103421
24.715,1.584535618,-1.238015478,24.79037387,-28.22551096,6.323782394,-68.06934329,73.96015946
24.716,1.556482296,-1.231686738,24.72241754,-27.88169035,6.333185805,-67.84354539,73.62231013
24.717,1.528771123,-1.225350113,24.65468633,-27.54121236,6.33956905,-67.61911008,73.28746524
24.718,1.501398758,-1.21900858,24.58717887,-27.20407338,6.343013983,-67.3960283,72.95560338
24.719,1.474361865,-1.212665037,24.51989382,-26.87026902,6.343600868,-67.17429062,72.62670273
24.72,1.447657111,-1.206322304,24.45282985,-26.53979415,6.341408399,-66.95388732,72.30074108
24.721,1.421281169,-1.199983121,24.38598561,-26.2126429,6.336513719,-66.73480837,71.97769587
24.722,1.395230719,-1.193650152,24.31935979,-25.88880871,6.328992437,-66.51704347,71.65754415
24.723,1.369502448,-1.187325987,24.25295109,-25.56828435,6.318918646,-66.30058208,71.3402627
24.724,1.34409305,-1.181013142,24.1867582,-25.25106191,6.306364946,-66.08541341,71.02582793
24.725,1.318999226,-1.17471406,24.12077983,-24.93713287,6.291402459,-65.87152649,70.71421599
24.726,1.294217689,-1.168431117,24.05501472,-24.62648806,6.274100849,-65.65891014,70.40540275
24.727,1.269745159,-1.162166616,23.98946159,-24.31911774,6.254528342,-65.44755302,70.09936382
24.728,1.245578366,-1.155922795,23.9241192,-24.0150116,6.232751742,-65.23744362,69.79607458
24.729,1.221714051,-1.149701825,23.85898629,-23.71415876,6.208836456,-65.02857032,69.49551017
24.73,1.198148967,-1.143505813,23.79406165,-23.41654781,6.182846505,-64.82092137,69.19764555
24.731,1.174879879,-1.137336803,23.72934405,-23.12216681,6.154844551,-64.61448492,68.90245548
24.732,1.151903561,-1.131196774,23.66483228,-22.83100336,6.12489191,-64.409249,68.60991454
24.733,1.129216804,-1.125087649,23.60052515,-22.54304453,6.093048575,-64.20520162,68.31999716
24.734,1.106816409,-1.119011288,23.53642148,-22.25827696,6.05937323,-64.00233068,68.03267766
24.735,1.084699191,-1.112969494,23.4725201,-21.97668685,6.023923274,-63.80062405,67.7479302
24.736,1.06286198,-1.106964014,23.40881985,-21.69825994,5.986754839,-63.60006957,67.46572884
24.737,1.041301621,-1.100996539,23.34531958,-21.4229816,5.947922803,-63.40065504,67.18604755
24.738,1.020014973,-1.095068705,23.28201817,-21.15083678,5.907480817,-63.20236825,66.90886024
24.739,0.9989989085,-1.089182096,23.21891448,-20.88181005,5.865481316,-63.00519699,66.63414073
24.74,0.9782503185,-1.083338245,23.1560074,-20.61588563,5.821975544,-62.80912906,66.36186279
24.741,0.9577661085,-1.077538631,23.09329585,-20.35304739,5.777013566,-62.61415226,66.09200017
24.742,0.9375432005,-1.071784687,23.03077874,-20.09327887,5.73064429,-62.42025442,65.82452659
24.743,0.9175785331,-1.066077795,22.96845499,-19.83656328,5.682915485,-62.22742341,65.55941576
24.744,0.8978690619,-1.060419293,22.90632354,-19.58288355,5.633873797,-62.03564712,65.29664138
24.745,0.8784117598,-1.05481047,22.84438335,-19.3322223,5.583564767,-61.84491352,65.03617718
24.746,0.8592036171,-1.049252571,22.78263337,-19.08456188,5.53203285,-61.65521059,64.77799691
24.747,0.8402416418,-1.043746798,22.72107259,-18.83988439,5.479321434,-61.46652642,64.52207434
24.748,0.82152286,-1.038294307,22.65969998,-18.59817167,5.425472851,-61.27884913,64.26838333
24.749,0.8030443163,-1.032896217,22.59851456,-18.35940533,5.370528402,-61.09216692,64.01689776
24.75,0.7848030734,-1.027553602,22.53751532,-18.12356676,5.314528367,-60.90646808,63.7675916
24.751,0.7667962131,-1.022267499,22.4767013,-17.89063712,5.257512029,-60.72174097,63.52043888
24.752,0.7490208359,-1.017038904,22.41607152,-17.6605974,5.199517683,-60.53797405,63.27541376
24.753,0.7314740614,-1.011868777,22.35562503,-17.43342839,5.140582659,-60.35515585,63.03249046
24.754,0.7141530287,-1.00675804,22.29536089,-17.20911069,5.080743335,-60.17327502,62.79164332
24.755,0.6970548961,-1.00170758,22.23527817,-16.98762476,5.020035154,-59.9923203,62.55284681
24.756,0.6801768418,-0.9967182483,22.17537595,-16.7689509,4.95849264,-59.81228053,62.31607551
24.757,0.6635160635,-0.9917908619,22.11565331,-16.55306925,4.896149413,-59.63314467,62.08130414
24.758,0.6470697792,-0.9869262054,22.05610936,-16.33995985,4.833038208,-59.45490175,61.84850757
24.759,0.6308352265,-0.9821250309,21.99674321,-16.12960257,4.769190885,-59.27754097,61.61766082
24.76,0.6148096634,-0.9773880587,21.93755399,-15.92197722,4.70463845,-59.1010516,61.38873904
24.761,0.5989903682,-0.9727159789,21.87854082,-15.71706347,4.639411065,-58.92542303,61.16171759
24.762,0.5833746394,-0.9681094518,21.81970286,-15.51484091,4.573538067,-58.7506448,60.93657197
24.763,0.5679597961,-0.9635691085,21.76103925,-15.31528905,4.507047982,-58.57670653,60.71327785
24.764,0.5527431779,-0.9590955523,21.70254917,-15.1183873,4.439968536,-58.40359798,60.49181112
24.765,0.537722145,-0.9546893589,21.64423179,-14.92411504,4.372326677,-58.23130904,60.27214782
24.766,0.5228940782,-0.9503510776,21.58608628,-14.73245156,4.304148579,-58.0598297,60.05426421
24.767,0.5082563792,-0.946081232,21.52811186,-14.54337611,4.235459665,-57.88915011,59.83813674
24.768,0.4938064703,-0.9418803203,21.47030772,-14.35686791,4.166284618,-57.71926051,59.62374207
24.769,0.4795417946,-0.9377488168,21.41267308,-14.17290611,4.096647391,-57.55015129,59.41105706
24.77,0.4654598162,-0.9336871719,21.35520716,-13.99146988,4.026571226,-57.38181295,59.20005881
24.771,0.4515580199,-0.9296958131,21.2979092,-13.81253833,3.956078665,-57.21423613,58.9907246
24.772,0.4378339116,-0.925775146,21.24077844,-13.63609058,3.885191563,-57.04741158,58.78303198
24.773,0.4242850178,-0.9219255545,21.18381413,-13.46210572,3.813931099,-56.88133021,58.57695867
24.774,0.4109088862,-0.9181474015,21.12701553,-13.29056288,3.742317794,-56.71598301,58.37248267
24.775,0.397703085,-0.9144410299,21.07038192,-13.12144115,3.670371519,-56.55136114,58.16958218
24.776,0.3846652038,-0.910806763,21.01391257,-12.95471967,3.598111508,-56.38745586,57.96823566
24.777,0.3717928526,-0.9072449052,20.95760677,-12.79037758,3.525556372,-56.22425856,57.7684218
24.778,0.3590836624,-0.9037557426,20.90146382,-12.62839405,3.452724112,-56.06176078,57.57011952
24.779,0.3465352852,-0.9003395436,20.84548302,-12.46874829,3.379632126,-55.89995414,57.37330799
24.78,0.3341453935,-0.8969965593,20.78966368,-12.31141953,3.306297225,-55.73883043,57.17796664
24.781,0.3219116807,-0.8937270247,20.73400513,-12.15638705,3.232735644,-55.57838153,56.98407514
24.782,0.3098318609,-0.8905311584,20.6785067,-12.00363019,3.158963052,-55.41859946,56.79161339
24.783,0.2979036687,-0.8874091638,20.62316772,-11.85312833,3.084994565,-55.25947635,56.60056156
24.784,0.2861248594,-0.8843612297,20.56798753,-11.70486089,3.010844753,-55.10100448,56.41090009
24.785,0.2744932089,-0.8813875301,20.51296549,-11.55880739,2.936527657,-54.9431762,56.22260964
24.786,0.2630065135,-0.8784882256,20.45810096,-11.41494739,2.862056796,-54.78598403,56.03567113
24.787,0.2516625898,-0.8756634634,20.40339331,-11.27326053,2.787445175,-54.62942057,55.85006576
24.788,0.2404592748,-0.872913378,20.34884192,-11.13372653,2.712705302,-54.47347856,55.66577497
24.789,0.2293944258,-0.8702380916,20.29444615,-10.99632517,2.637849192,-54.31815084,55.48278045
